категория,название,ссылка,калории,белки,жиры,углеводы
Готовая еда,399.Торт Бельгийский шоколадный заливной Фарше 330г,https://magnit.ru/product/8000017324-tort_belgiyskiy_shokolad_zalivnoy_330_g_korr_farshe,317.0,4.6,16.4,37.7
Готовая еда,779.Куры гриль1.30кг599. · 1кг,https://magnit.ru/product/1999900089-kury_gril_sp_gm,310.0,24.1,23.5,1.0
Готовая еда,69.79.Гамбургер 127г,https://magnit.ru/product/1000459432-gamburger_korr_kulinariya,274.0,10.0,11.9,31.7
Готовая еда,116.Напиток Любимый Вишневая черешня 950мл,https://magnit.ru/product/1000141774-napitok_lyubimyy_vishnya_i_chereshnya_950ml,40.0,,,10.0
Готовая еда,167.Мини-кексы с кусочками темного шоколада и какао Юбилейное 140г4.8· 104 отзыва,https://magnit.ru/product/1000429639-mini_keksy_yubileynoe_s_kus_tem_shok_i_s_kakao_140g,426.0,5.5,22.0,53.0
Готовая еда,Создали для вас159.189.Мини-маффины Вареная сгущенка Lucky Days 470г,https://magnit.ru/product/1000245987-mini_maffiny_lucky_days_varenaya_sgushchenka_470g,450.0,5.0,26.0,48.0
Готовая еда,36.Сдоба Датская фисташковый крем и малина Золотой колос 75г4.8· 41 отзыв,https://magnit.ru/product/1000460264-zolotoy_kolos_datsk_sdoba_fistashkovyy_krem_i_malina_75g_fl_p_abacharaeva,300.0,5.5,8.0,52.0
Готовая еда,195.Мини-кексы с кусочками молочного шоколада Юбилейное 140г,https://magnit.ru/product/1000429638-mini_keksy_yubileynoe_s_kus_mol_shok_originalnyy_vkus_140g,441.0,5.1,23.0,54.0
Готовая еда,Создали для вас89.99.Бисквитный рулет со вкусом шоколада банана и соленой карамели Biscuit 200г,https://magnit.ru/product/8000053033-biscuit_rulet_biskvit_shok_banan_sol_karam_200g_kubanskiy,316.0,5.0,4.0,65.0
Готовая еда,29.59.Роллини греческие с говядиной соусом болоньезе и картофелем 100г4.5· 33 отзыва,https://magnit.ru/product/1000505298-rollini-grecheskaya-s-myasom-govyadiny-sousom-boloneze-i-kartofelem-100g,343.0,13.0,15.0,45.0
Готовая еда,119.Салат Чафан по-корейски 240г,https://magnit.ru/product/1000324249-salat_po_koreyski_chafan_240g_plastikovyy_konteyner_6,150.0,1.0,,4.0
Готовая еда,54.129.Пирожное песочное Сочник 110г,https://magnit.ru/product/1699900170-pirozhnoe_pesochnoe_sochnik_0_11kg_sp_gm,360.0,10.7,16.1,47.5
Готовая еда,59.Сдоба с вареной сгущенкой Марго и К 100г4.9· 93 отзыва,https://magnit.ru/product/8000046626-sdoba_s_nachinkoy_varenaya_sgushchenka_100g_fl_p_margo_i_k,320.0,8.0,5.0,60.0
Готовая еда,82.Чай черный холодный Лимон Lipton 500мл,https://magnit.ru/product/1000165854-kholodnyy_chay_lipton_limon_500ml,19.0,0.0,0.0,4.6
Готовая еда,171.Салат Винегрет классический350г489. · 1кг,https://magnit.ru/product/1000361463-vinegret_klassicheskiy_ms_1kg_v_ne_upakovan_sp_gm,96.0,1.5,5.5,7.7
Готовая еда,49.Слойка с сырной начинкой 80г4.8· 34 отзыва,https://magnit.ru/product/1000179920-sloyka_s_syrnoy_nachin_80g_t_up_gukovskaya_m_yu_,312.0,11.5,15.2,32.2
Готовая еда,199.Пирожное Профитроли со сливочным кремом Главторт 350г,https://magnit.ru/product/1000198713-pirozhnoe_profitroli_sliv_kremom_0_35kg_poli_up_ser,346.0,4.4,24.5,28.8
Готовая еда,Суперцена249.Гавайская смесь с тунцом+соус сальса Магуро 230г,https://magnit.ru/product/8000108212-maguro_gavayskaya_smes_s_tuntsom_sous_salsa_230g_lamister,120.0,8.0,5.6,9.8
Готовая еда,269.Филе тунца с овощами Магуро 230г,https://magnit.ru/product/8000108213-maguro_file_tuntsa_s_ovoshchami_230g_lamister,90.0,11.5,2.0,6.3
Готовая еда,94.Смузи манго-персик-яблоко со злаками и витаминами J7 300мл5· 68 отзывов,https://magnit.ru/product/1000449722-j7_polezn_perekus_smuz_so_zlak_mang_pers_yabl_0_3l_p_b_vbd,60.0,0.0,0.0,15.0
Готовая еда,179.Салат Алёнушка300г599. · 1кг,https://magnit.ru/product/1000310559-salat_salat_alyenushka_ms_1kg_v_ne_upakovan_sp_gm,161.0,4.2,14.2,4.1
Готовая еда,144.179.Пирожное Фисташковое с малиной Фарше 110г,https://magnit.ru/product/8000017319-pirozhnoe_fistashkovoe_s_malinoy_110g_korr_farshe,329.0,4.4,17.1,39.6
Готовая еда,314.Грудка цыплят гриль450г699. · 1кг4.6· 44 отзыва,https://magnit.ru/product/1999900091-grudka_tsyplyat_gril_sp_gm,121.0,22.3,3.1,1.0
Готовая еда,59.139.Апельсиновый сок прямого отжима 300мл4.5· 3 отзыва,https://magnit.ru/product/1000286873-sok_apelsin_pryamogo_otzhima_0_3l_plastikovaya_butylka_sp_gm,44.0,,,11.0
Готовая еда,119.149.Пирожное Бисквитно-нарезное Золотой колос 144г4.9· 53 отзыва,https://magnit.ru/product/1000314837-zolotoy_kolos_pirozhnoe_507_biskvitno_nareznoe_biskvitnyy_slivochnyy_0_144kg_korreks_ip_abacharaev_a,340.0,5.0,13.0,51.0
Готовая еда,82.Чай черный холодный Малина Lipton 500мл4.7· 82 отзыва,https://magnit.ru/product/1000352341-lipton_napitok_bezalkogolnyy_vkus_malina_negazirovannyy_0_5l_plastikovaya_butylka_ooo_pepsiko_kholdi,20.0,0.0,0.0,4.9
Готовая еда,109.Пирожное Заварное с заварным кремом Золотой колос 126г 3шт4.6· 31 отзыв,https://magnit.ru/product/1621410016-pirozhnoe_zavarnoe_s_zavarnym_kremom_0_126kg_3sht_zol_kolos,310.0,5.0,10.0,51.0
Готовая еда,144.179.Пирожные Профитроли с ванильным кремом Фарше 150г,https://magnit.ru/product/1000560693-pirozhnye_profitroli_s_vanil_kremom_0_15kg_pl_kor_farshe,395.0,3.0,17.0,56.8
Готовая еда,109.Напиток со вкусом карамболы и яблока Frustyle 1л,https://magnit.ru/product/8000104232-frustyle_napitok_b_a_karambola_yabloko_1l_pl_but_pepsiko,17.0,0.0,0.0,4.2
Готовая еда,66.Салат Свекла с майонезом 270г,https://magnit.ru/product/1000226908-mister_salat_svekla_v_mayoneznom_marinade_300g_plastikovyy_konteyner_ip_machekhin_v_ya_6,130.0,3.0,10.0,5.0
Готовая еда,94.109.Кекс Столичный с изюмом Магнит 300г4.5· 433 отзыва,https://magnit.ru/product/1000389747-magnit_keks_stolichnyy_s_izyumom_300g_t_up,390.0,6.0,14.0,59.0
Готовая еда,45.59.Мини-пицца с ветчиной 90г,https://magnit.ru/product/1000545930-mini_pitstsa_s_vetchinoy_90g_kulinariya,257.0,9.0,10.0,32.8
Готовая еда,94.Продукт питьевой J7 Смузи Киви-Ананас -Манго-Яблоко-Банан со злаками и витаминами 300мл4.9· 303 отзыва,https://magnit.ru/product/1000322391-kokteyl_j7_poleznyy_zavtrak_kivi_ananas_yabloko_banan_i_mango_300ml,60.0,,,15.0
Готовая еда,209.Салат Викинг300г699. · 1кг4.4· 31 отзыв,https://magnit.ru/product/1000310546-salat_salat_viking_ms_1kg_v_ne_upakovan_sp_gm,221.0,7.4,18.2,7.0
Готовая еда,119.Пирожное Корзинка с белковым кремом Золотой колос 135г 3шт4.8· 101 отзыв,https://magnit.ru/product/1621410019-pirozhnoe_korzinka_s_belkovym_kremom_0_135kg_3sht_zol_kolos,360.0,4.0,12.0,58.0
Готовая еда,239.Пирожное заварное Эклер крем-брюле300г799. · 1кг,https://magnit.ru/product/1000297392-pirozhnoe_zavarnoe_ekler_krem_bryule_v_sp_gm,330.0,7.0,22.0,27.0
Готовая еда,49.59.Пирожок печёный Самса с мясной начинкой 100г4.4· 93 отзыва,https://magnit.ru/product/1000469332-pirozhok_pechyenyy_samsa_s_myasnoy_nachinkoy_100g_kulinariya,227.0,6.0,9.7,28.8
Готовая еда,209.Холодец из свинины и говядины 400г,https://magnit.ru/product/1000542546-remit_myasosoderzhashchee_izdelie_kholodets_iz_svininy_i_govyadiny_400g_myasopererabatyvayushchiy_za,90.0,11.0,4.5,1.0
Готовая еда,189.Круассан с креветками,https://magnit.ru/product/8000105248-kruassan_s_krevetkami_ne_upak_t_kulinariya_,213.0,5.9,12.2,19.9
Готовая еда,209.Пирожное заварное Эклер сливочный вкус300г699. · 1кг,https://magnit.ru/product/1000297393-pirozhnoe_zavarnoe_ekler_slivoch_vkus_v_sp_gm,27.0,7.0,22.0,
Готовая еда,97.Фунчеза по-корейски250г389. · 1кг4.1· 1 отзыв,https://magnit.ru/product/8000099335-funcheza_po_koreyski_ves,,,,
Готовая еда,209.Торт бисквитный Итальянец300г699. · 1кг,https://magnit.ru/product/1629991902-tort_biskvitnyy_italyanets_v_sp_gm,300.0,4.0,16.0,34.0
Готовая еда,Суперцена239.329.Овощи гриль300г799. · 1кг,https://magnit.ru/product/1999900097-ovoshchi_gril_sp_gm,104.0,2.4,16.8,9.2
Готовая еда,509.Рулет меренговый с сырным кремом300г1699. · 1кг,https://magnit.ru/product/1000371613-rulet_merengovyy_s_syrnym_kremom_v_1kg_v_ne_upakovan_sp_gm,303.0,4.6,9.9,54.2
Готовая еда,97.Капуста по-корейски со свеклой250г389. · 1кг,https://magnit.ru/product/8000099331-kapusta_po_koreyski_so_svekloy_ves,,,,
Готовая еда,149.Торт бисквитный Карамель300г499. · 1кг4.6· 22 отзыва,https://magnit.ru/product/1000113471-tort_biskvitnyy_karamel_v_sp_gm,290.0,3.5,12.0,40.0
Готовая еда,199.Бургер Роял,https://magnit.ru/product/8000105256-burger_royal_ne_upak_kulinariya_,249.0,7.5,13.6,24.1
Готовая еда,399.639.Торт бисквитный Виктория 750г,https://magnit.ru/product/1000381766-tort_biskvitnyy_viktoriya_0_75_kg_0_75kg_ne_upakovan_sp_gm,270.0,4.0,10.0,39.0
Готовая еда,209.Шашлык куриный классический гриль300г699. · 1кг,https://magnit.ru/product/1000092540-shashlyk_kurinyy_klassicheskiy_gril_sp_gm,314.0,19.6,26.2,0.8
Готовая еда,264.Торт Южный вечер бисквитный500г529. · 1кг4.4· 31 отзыв,https://magnit.ru/product/1000015093-tort_biskvitnyy_yuzhnyy_vecher_v_sp_gm,110.0,2.0,1.5,21.0
Готовая еда,99.159.Пирожное бисквитное Тирамису Дубайский шоколад 130г,https://magnit.ru/product/8000043042-pirozh_biskv_tiramisu_dubayskiy_shokolad_130g_t_kulinariya,415.0,4.5,18.7,27.6
Готовая еда,159.Салат спаржа по-корейски250г639. · 1кг,https://magnit.ru/product/8000099337-salat_sparzha_po_koreyski_ves,,,,
Готовая еда,199.Салат Супремо200г999. · 1кг4.7· 2 отзыва,https://magnit.ru/product/1000072452-salat_supremo_sp_gm,382.0,4.0,6.1,5.2
Готовая еда,39.Бутерброд с колбасой4.8· 24 отзыва,https://magnit.ru/product/1000401326-buterbrod_s_kolbasoy_kulinariya,297.0,12.0,21.0,14.0
Готовая еда,179.Торт Трюфель бисквитный300г599. · 1кг,https://magnit.ru/product/1699900202-tort_biskvitnyy_tryufel_v_sp_gm,350.0,5.0,16.0,48.0
Готовая еда,169.Биг Сэндвич с бужениной4.3· 1 отзыв,https://magnit.ru/product/8000105247-big_sendvich_s_buzheninoy_ne_upak_kulinariya_,274.0,7.11,17.3,22.2
Готовая еда,239.Пирожное Профитроли заварное сливочный вкус300г799. · 1кг,https://magnit.ru/product/1000218320-pirozhnoe_zavarnoe_profitroli_slivochnyy_vkus_v_sp_gm,371.0,6.9,26.7,25.7
Готовая еда,59.Корзиночка Фруктовое лукошко 75г,https://magnit.ru/product/1699900625-korzinochka_fruktovoe_lukoshko_0_075kg_sp_gm,270.0,,2.9,37.2
Готовая еда,149.Клаб Сэндвич с курицей,https://magnit.ru/product/8000030559-klab_sendvich_s_kuritsey_kulinariya,276.0,10.4,14.5,26.1
Готовая еда,119.Биг Сэндвич с ветчиной4.8,https://magnit.ru/product/8000105252-big_sendvich_s_vetchinoy_ne_upak_kulinariya_,269.0,11.5,16.1,19.5
Готовая еда,122.Салат баклажаны по-корейски250г489. · 1кг,https://magnit.ru/product/8000099336-salat_baklazhany_po_koreyski_ves,,,,
Готовая еда,87.Салат морковь по-корейски250г349. · 1кг,https://magnit.ru/product/8000099334-salat_morkov_po_koreyski_ves,,,,
Готовая еда,239.Шаурма Барбекю4.3· 3 отзыва,https://magnit.ru/product/8000105250-shaurma_barbekyu_ne_upak_t_kulinariya_,143.0,5.7,5.8,16.9
Готовая еда,59.Микс из морковных палочек и яблочных долек,https://magnit.ru/product/1000310657-morkovnye_palochki_yablochnye_dolki_80g_polietilenovaya_upakovka_belaya_dacha_treyding_ao_5,,,,
Готовая еда,239.Салат Гнездо глухаря300г799. · 1кг4.2· 2 отзыва,https://magnit.ru/product/8000080559-salat_gnezdo_glukharya_ms_kulinariya,253.0,10.71,20.4,6.5
Готовая еда,84.Салат Свежесть250г339. · 1кг,https://magnit.ru/product/1000361455-salat_svezhest_ms_1kg_v_ne_upakovan_sp_gm,99.0,1.5,8.1,5.0
Готовая еда,124.Салат Лайт250г499. · 1кг,https://magnit.ru/product/1000358885-salat_layt_ms_1kg_v_ne_upakovan_sp_gm,57.0,1.0,4.6,2.9
Готовая еда,99.Салат Овощной250г399. · 1кг,https://magnit.ru/product/1000310705-salat_salat_ovoshchnoy_ms_1kg_v_ne_upakovan_sp_gm,71.0,1.6,5.3,4.2
Готовая еда,599.699.Торт бисквитный Сметанный 900г4.7· 123 отзыва,https://magnit.ru/product/1699900207-tort_biskvitnyy_smetannyy_0_9kg_sp_gm,210.0,3.4,9.2,29.3
Готовая еда,124.149.Салат Верона250г499. · 1кг4.3· 2 отзыва,https://magnit.ru/product/8000105587-salat_verona_ms_kulinariya_,175.0,2.7,14.4,8.7
Готовая еда,599.Торт Йогуртовый бисквитный 800г,https://magnit.ru/product/1699900221-tort_biskvitnyy_yogurtovyy_800g_kulinariya,210.0,3.5,6.0,34.0
Готовая еда,149.Салат Столичный300г499. · 1кг,https://magnit.ru/product/1000361465-salat_stolichnyy_ms_1kg_v_ne_upakovan_sp_gm,180.0,6.3,14.3,6.6
Готовая еда,209.Салат Мимоза300г699. · 1кг,https://magnit.ru/product/1000310552-salat_salat_mimoza_ms_1kg_v_ne_upakovan_sp_gm,188.0,7.1,15.4,5.3
Готовая еда,179.Салат Шаурма300г599. · 1кг,https://magnit.ru/product/8000080568-salat_shaurma_ms_kulinariya,175.0,5.2,17.5,4.7
Готовая еда,299.359.Салат Оливье с креветками300г999. · 1кг,https://magnit.ru/product/8000080579-salat_olive_s_krevetkami_ms_kulinariya,,,,
Готовая еда,329.Салат Норвежский300г1099. · 1кг4· 7 отзывов,https://magnit.ru/product/1000361444-salat_norvezhskiy_ms_1kg_v_ne_upakovan_sp_gm,166.0,5.6,11.7,5.0
Готовая еда,129.Пирог Осетинский с мясной начинкой 150г,https://magnit.ru/product/1000257632-pirog_osetinskiy_s_myasnoy_nachinkoy_0_15k_0_15kg_polietilenovaya_upakovka_sp_gm,230.0,11.4,11.4,21.0
Готовая еда,179.Сэндвич с мясом курицы и беконом,https://magnit.ru/product/8000101388-sendvich_s_myasom_kuritsy_i_bekonom_korr_kulinariya,,,,
Готовая еда,159.Шаверма с курицей,https://magnit.ru/product/8000105249-shaverma_s_kuritsey_ne_upak_kulinariya_,182.0,6.2,8.6,19.7
Готовая еда,599.779.Корюшка жареная300г1999. · 1кг,https://magnit.ru/product/1000323094-koryushka_zharenaya_sp_gm,149.0,15.1,8.4,3.1
